Rndrng_Prvdr_Geo_Lvl,Rndrng_Prvdr_Geo_Cd,Rndrng_Prvdr_Geo_Desc,DRG_Cd,DRG_Desc,Tot_Dschrgs,Avg_Submtd_Cvrd_Chrg,Avg_Tot_Pymt_Amt,Avg_Mdcr_Pymt_Amt
National,,National,261,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITH CC,2445,92536.366871,17150.590593,14335.794274
National,,National,262,CARDIAC PACEMAKER REVISION EXCEPT DEVICE REPLACEMENT WITHOUT CC/MCC,801,75276.63171,14372.772784,11765.982522
National,,National,263,VEIN LIGATION AND STRIPPING,219,137035.53881,28822.255708,21413.246575
National,,National,264,OTHER CIRCULATORY SYSTEM O.R. PROCEDURES,7484,148247.91582,31458.576029,26924.758685
National,,National,265,AICD LEAD PROCEDURES,393,175470.79135,38248.905852,28537.592875
National,,National,266,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITH MCC,22196,269469.51347,57446.093575,53625.083979
National,,National,267,ENDOVASCULAR CARDIAC VALVE REPLACEMENT AND SUPPLEMENT PROCEDURES WITHOUT MCC,39986,210699.7853,44509.085855,41231.800905
National,,National,268,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITH MCC,2749,312436.34885,68895.877046,60149.755911
National,,National,269,AORTIC AND HEART ASSIST PROCEDURES EXCEPT PULSATION BALLOON WITHOUT MCC,11376,180905.83316,37510.256329,32567.656821
National,,National,270,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH MCC,16644,241104.0706,48356.16174,42140.18355
National,,National,271,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITH CC,12480,162787.18958,31674.221875,26828.558734
National,,National,272,OTHER MAJOR CARDIOVASCULAR PROCEDURES WITHOUT CC/MCC,3936,117173.10213,23435.494157,18846.303608
National,,National,273,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITH MCC,7926,198148.50189,36395.19026,31965.816427
National,,National,274,PERCUTANEOUS AND OTHER INTRACARDIAC PROCEDURES WITHOUT MCC,53885,146463.88466,27510.397754,24834.062652
National,,National,275,CARDIAC DEFIBRILLATOR IMPLANT WITH CARDIAC CATHETERIZATION AND MCC,851,349596.89424,66910.878966,57722.686251
National,,National,276,CARDIAC DEFIBRILLATOR IMPLANT WITH MCC OR CAROTID SINUS NEUROSTIMULATOR,870,283981.42989,56965.333333,50347.544828
National,,National,277,CARDIAC DEFIBRILLATOR IMPLANT WITHOUT MCC,973,227854.23638,43599.781089,37509.751285
National,,National,278,ULTRASOUND ACCELERATED AND OTHER THROMBOLYSIS OF PERIPHERAL VASCULAR STRUCTURES WITH MCC,223,225860.26457,43076.116592,37770.520179
National,,National,279,ULTRASOUND ACCELERATED AND OTHER THROMBOLYSIS OF PERIPHERAL VASCULAR STRUCTURES WITHOUT,347,170537.93372,29845.887608,25094.172911
National,,National,280,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH MCC",87026,72940.980017,14424.001494,12089.512042
National,,National,281,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITH CC",36679,47595.286595,8542.5574307,6470.2868671
National,,National,282,"ACUTE MYOCARDIAL INFARCTION, DISCHARGED ALIVE WITHOUT CC/MCC",14525,41121.944096,6952.5790017,4747.4981756
National,,National,283,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH MCC",8609,94042.683355,18311.948426,16005.231153
National,,National,284,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITH CC",645,37635.046512,7102.8589147,5405.4992248
National,,National,285,"ACUTE MYOCARDIAL INFARCTION, EXPIRED WITHOUT CC/MCC",131,30694.877863,5408.5801527,3790.1755725
National,,National,286,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITH MCC",38894,105510.29629,20805.724482,16733.168201
National,,National,287,"CIRCULATORY DISORDERS EXCEPT AMI, WITH CARDIAC CATHETERIZATION WITHOUT MCC",33305,60958.407927,10194.398499,7489.7562528
National,,National,288,ACUTE AND SUBACUTE ENDOCARDITIS WITH MCC,1086,112051.65285,24373.162063,20926.820442
National,,National,289,ACUTE AND SUBACUTE ENDOCARDITIS WITH CC,507,66446.299803,14322.903353,11599.055227
National,,National,290,ACUTE AND SUBACUTE ENDOCARDITIS WITHOUT CC/MCC,28,53159.821429,10955,7895.8214286
National,,National,291,HEART FAILURE AND SHOCK WITH MCC,321106,53537.701933,11582.28168,9646.688757
National,,National,292,HEART FAILURE AND SHOCK WITH CC,13999,36700.370241,8535.8003429,6645.0022859
National,,National,293,HEART FAILURE AND SHOCK WITHOUT CC/MCC,2090,25764.460766,5882.4253589,4229.6397129
National,,National,294,DEEP VEIN THROMBOPHLEBITIS WITH CC/MCC,199,53900.703518,11533.904523,8472.8341709
National,,National,295,DEEP VEIN THROMBOPHLEBITIS WITHOUT CC/MCC,11,28940.363636,7799.9090909,5961.3636364
National,,National,296,"CARDIAC ARREST, UNEXPLAINED WITH MCC",2505,80842.262675,15800.174451,13298.41517
National,,National,297,"CARDIAC ARREST, UNEXPLAINED WITH CC",201,34604.920398,7269.0895522,5754.9850746
National,,National,298,"CARDIAC ARREST, UNEXPLAINED WITHOUT CC/MCC",70,22054.3,4969.2714286,3604.8714286
National,,National,299,PERIPHERAL VASCULAR DISORDERS WITH MCC,15215,69995.170884,14544.323365,12145.438975
National,,National,300,PERIPHERAL VASCULAR DISORDERS WITH CC,19471,46859.827692,10007.492733,7916.5410097
National,,National,301,PERIPHERAL VASCULAR DISORDERS WITHOUT CC/MCC,4227,33095.692217,7034.939437,5021.4939674
National,,National,302,ATHEROSCLEROSIS WITH MCC,2216,53947.601534,12028.37139,10101.201264
National,,National,303,ATHEROSCLEROSIS WITHOUT MCC,7689,33721.071791,6644.1098973,4852.1438419
National,,National,304,HYPERTENSION WITH MCC,11698,53126.039836,10764.241238,8786.1075398
National,,National,305,HYPERTENSION WITHOUT MCC,23585,37714.703498,6979.5433538,5087.1839729
National,,National,306,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITH MCC,3314,71382.551901,15289.207001,13066.936934
National,,National,307,CARDIAC CONGENITAL AND VALVULAR DISORDERS WITHOUT MCC,2590,45856.032819,9222.7826255,7331.5359073
National,,National,308,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH MCC,49772,53325.973017,10923.634413,8881.7296472
National,,National,309,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITH CC,65220,34118.280221,7003.1822294,5122.9191966
National,,National,310,CARDIAC ARRHYTHMIA AND CONDUCTION DISORDERS WITHOUT CC/MCC,33880,26686.311246,5343.0325266,3356.2785419
National,,National,311,ANGINA PECTORIS,2963,38193.806277,6650.2072224,4877.6682416
National,,National,312,SYNCOPE AND COLLAPSE,54875,43155.306624,8213.8706333,6402.8566743
National,,National,313,CHEST PAIN,21836,37332.027615,6887.8932497,5150.7470233
National,,National,314,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH MCC,32069,91291.922542,20203.366179,16930.044778
National,,National,315,OTHER CIRCULATORY SYSTEM DIAGNOSES WITH CC,15654,45060.670563,9577.6661556,7312.5773604
National,,National,316,OTHER CIRCULATORY SYSTEM DIAGNOSES WITHOUT CC/MCC,1965,34613.82341,6942.6183206,4847.7653944
National,,National,319,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITH MCC,1125,217196.21156,42714.515556,38141.278222
National,,National,320,OTHER ENDOVASCULAR CARDIAC VALVE PROCEDURES WITHOUT MCC,402,128682.65423,22610.970149,20136.378109
National,,National,321,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITH MCC OR 4+ ARTERIES/,9016,161135.45186,26460.366792,22320.245896
National,,National,322,PERCUTANEOUS CARDIOVASCULAR PROCEDURES WITH INTRALUMINAL DEVICE WITHOUT MCC,12849,110014.2401,16841.307728,12989.140478
National,,National,323,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITH MCC,1091,223980.86526,37699.932172,33653.001833
National,,National,324,CORONARY INTRAVASCULAR LITHOTRIPSY WITH INTRALUMINAL DEVICE WITHOUT MCC,1149,174164.36815,26460.969539,22354.335074
National,,National,325,CORONARY INTRAVASCULAR LITHOTRIPSY WITHOUT INTRALUMINAL DEVICE,148,151910.68919,24073.412162,20120.716216
National,,National,326,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH MCC",8235,227955.20146,50418.864845,42507.86691
National,,National,327,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITH CC",8162,120292.67545,25074.503431,20013.818917
National,,National,328,"STOMACH, ESOPHAGEAL AND DUODENAL PROCEDURES WITHOUT CC/MCC",5865,81651.530605,15816.513555,12057.205115
National,,National,329,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,30763,201024.33651,42063.931801,36322.954978
National,,National,330,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,39863,110969.8837,22310.472518,17884.646113
National,,National,331,MAJOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,18996,80267.044957,15768.766267,11874.31812
National,,National,332,RECTAL RESECTION WITH MCC,135,159728.45926,39320.622222,31812.903704
National,,National,333,RECTAL RESECTION WITH CC,523,102253.35564,20824.141491,16517.185468
National,,National,334,RECTAL RESECTION WITHOUT CC/MCC,474,81978.033755,15715.677215,12085.223629
National,,National,335,PERITONEAL ADHESIOLYSIS WITH MCC,4438,160057.71451,33050.022758,28507.322443
National,,National,336,PERITONEAL ADHESIOLYSIS WITH CC,7508,99023.53756,19287.094299,15306.392515
National,,National,337,PERITONEAL ADHESIOLYSIS WITHOUT CC/MCC,3074,74991.56311,14442.165582,10789.797332
National,,National,338,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,453,117585.54305,23882.203091,20074.759382
National,,National,339,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,1559,77888.255292,14585.198204,10862.847979
National,,National,340,APPENDECTOMY WITH COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,1080,57637.948148,11044.467593,7824.3972222
National,,National,341,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH MCC,363,115369.61433,20390.077135,17279.239669
National,,National,342,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITH CC,1367,71643.204828,12970.111192,9956.7337235
National,,National,343,APPENDECTOMY WITHOUT COMPLICATED PRINCIPAL DIAGNOSIS WITHOUT CC/MCC,1149,57398.163621,9923.9904265,7151.0095735
National,,National,344,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH MCC,917,121868.66412,25168.990185,21697.075245
National,,National,345,MINOR SMALL AND LARGE BOWEL PROCEDURES WITH CC,1630,71380.980982,14256.806748,11199.718405
National,,National,346,MINOR SMALL AND LARGE BOWEL PROCEDURES WITHOUT CC/MCC,701,60718.338088,11363.92582,8497.4236805
National,,National,347,ANAL AND STOMAL PROCEDURES WITH MCC,812,109206.28448,23766.75,20602.913793
National,,National,348,ANAL AND STOMAL PROCEDURES WITH CC,1616,65861.269183,13295.076733,10220.608911
National,,National,349,ANAL AND STOMAL PROCEDURES WITHOUT CC/MCC,715,53030.05035,9823.1804196,7204.6475524
National,,National,350,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH MCC,1257,118103.36834,22009.894988,18920.41607
National,,National,351,INGUINAL AND FEMORAL HERNIA PROCEDURES WITH CC,3031,79519.787199,13236.288684,10979.548664
National,,National,352,INGUINAL AND FEMORAL HERNIA PROCEDURES WITHOUT CC/MCC,1738,61077.628884,10343.475834,7742.1513234
National,,National,353,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH MCC,2014,139394.62363,27963.935452,23165.526812
National,,National,354,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITH CC,5537,83938.094094,16447.105111,12777.686653
National,,National,355,HERNIA PROCEDURES EXCEPT INGUINAL AND FEMORAL WITHOUT CC/MCC,4197,67627.295926,12603.959257,9522.721706
National,,National,356,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH MCC,6532,192808.56369,39166.650643,34109.053889
National,,National,357,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITH CC,4480,109297.74152,20297.43125,16493.868527
National,,National,358,OTHER DIGESTIVE SYSTEM O.R. PROCEDURES WITHOUT CC/MCC,856,70468.948598,12528.655374,9712.5712617
National,,National,368,MAJOR ESOPHAGEAL DISORDERS WITH MCC,4700,77503.19,16147.999362,13678.134468
National,,National,369,MAJOR ESOPHAGEAL DISORDERS WITH CC,3562,47932.658619,9536.6796743,7515.532566
National,,National,370,MAJOR ESOPHAGEAL DISORDERS WITHOUT CC/MCC,337,36499.967359,7157.9406528,5237.6646884
National,,National,371,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH MCC,11958,72599.821208,15694.754976,13171.206724
National,,National,372,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITH CC,16056,44743.88509,9575.5984056,7509.6677877
National,,National,373,MAJOR GASTROINTESTINAL DISORDERS AND PERITONEAL INFECTIONS WITHOUT CC/MCC,2805,32468.189661,7088.1361854,4965.2698752
National,,National,374,DIGESTIVE MALIGNANCY WITH MCC,11492,93553.351375,20047.891316,16484.640271
National,,National,375,DIGESTIVE MALIGNANCY WITH CC,10055,57950.262158,11630.668324,9126.4153158
National,,National,376,DIGESTIVE MALIGNANCY WITHOUT CC/MCC,640,47937.492188,8858.1875,6339.9125
National,,National,377,GASTROINTESTINAL HEMORRHAGE WITH MCC,57076,80281.162082,16068.140987,13827.652025
National,,National,378,GASTROINTESTINAL HEMORRHAGE WITH CC,82625,45948.437349,8983.3928835,7060.7787595
National,,National,379,GASTROINTESTINAL HEMORRHAGE WITHOUT CC/MCC,6893,31481.600319,6192.1209923,4288.3284492
National,,National,380,COMPLICATED PEPTIC ULCER WITH MCC,5034,85542.386174,17530.175407,14828.957489
National,,National,381,COMPLICATED PEPTIC ULCER WITH CC,5266,51996.419483,9884.0233574,7801.1716673
National,,National,382,COMPLICATED PEPTIC ULCER WITHOUT CC/MCC,761,38475.946124,7419.9014455,5405.9868594
National,,National,383,UNCOMPLICATED PEPTIC ULCER WITH MCC,699,60714.02289,12673.081545,10580.679542
National,,National,384,UNCOMPLICATED PEPTIC ULCER WITHOUT MCC,2103,45762.35378,8248.6243462,6293.6291013
National,,National,385,INFLAMMATORY BOWEL DISEASE WITH MCC,2816,73602.323864,16182.40696,12805.970881
National,,National,386,INFLAMMATORY BOWEL DISEASE WITH CC,6066,46800.79789,9708.1214969,7029.6096274
National,,National,387,INFLAMMATORY BOWEL DISEASE WITHOUT CC/MCC,1784,32762.872758,7104.5039238,4627.448991
National,,National,388,GASTROINTESTINAL OBSTRUCTION WITH MCC,16186,63594.551155,13536.458977,11201.468986
National,,National,389,GASTROINTESTINAL OBSTRUCTION WITH CC,37642,37241.490303,7611.9341161,5608.5702938
National,,National,390,GASTROINTESTINAL OBSTRUCTION WITHOUT CC/MCC,18112,26661.820561,5682.8526943,3540.1737522
National,,National,391,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITH MCC",36652,58391.185229,12440.025892,10015.977054
National,,National,392,"ESOPHAGITIS, GASTROENTERITIS AND MISCELLANEOUS DIGESTIVE DISORDERS WITHOUT MCC",91061,38301.23828,7520.6023984,5513.6645985
National,,National,393,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH MCC,24394,75354.28425,15861.76236,13185.263671
National,,National,394,OTHER DIGESTIVE SYSTEM DIAGNOSES WITH CC,30250,44579.862711,9094.1541488,6970.0682645
National,,National,395,OTHER DIGESTIVE SYSTEM DIAGNOSES WITHOUT CC/MCC,5415,32533.070729,6505.4838412,4540.1754386
National,,National,397,APPENDIX PROCEDURES WITH MCC,309,111894.05825,22094.909385,17229.317152
National,,National,398,APPENDIX PROCEDURES WITH CC,954,75466.448637,14267.698113,10922.071279
National,,National,399,APPENDIX PROCEDURES WITHOUT CC/MCC,705,57430.296454,10541.692199,7359.1858156
National,,National,405,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH MCC",3415,268236.48638,58641.289898,49257.206735
National,,National,406,"PANCREAS, LIVER AND SHUNT PROCEDURES WITH CC",4480,147156.58795,30240.570982,24384.473884
National,,National,407,"PANCREAS, LIVER AND SHUNT PROCEDURES WITHOUT CC/MCC",1334,117398.991,23048.014993,17537.47901
National,,National,408,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH MCC,734,170942.01771,36805.106267,31007.317439
National,,National,409,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITH CC,715,106865.98741,20178.986014,15697.332867
National,,National,410,BILIARY TRACT PROCEDURES EXCEPT ONLY CHOLECYSTECTOMY WITH OR WITHOUT C.D.E. WITHOUT CC/M,203,76480.852217,15911.517241,11921.004926
National,,National,411,CHOLECYSTECTOMY WITH C.D.E. WITH MCC,156,136496.5,30749.903846,24925.846154
National,,National,412,CHOLECYSTECTOMY WITH C.D.E. WITH CC,208,109360.625,18418.639423,15962.653846
National,,National,413,CHOLECYSTECTOMY WITH C.D.E. WITHOUT CC/MCC,107,82115.691589,14360.158879,11255.700935
National,,National,414,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH MCC,951,162036.64143,33315.150368,28495.451104
National,,National,415,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITH CC,1502,99492.345539,18666.484687,14907.292943
National,,National,416,CHOLECYSTECTOMY EXCEPT BY LAPAROSCOPE WITHOUT C.D.E. WITHOUT CC/MCC,551,66908.662432,12905.655172,9631.107078
National,,National,417,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH MCC,10207,118190.24797,21173.938865,17776.853434
National,,National,418,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITH CC,17920,86134.386551,14625.331473,11675.530022
National,,National,419,LAPAROSCOPIC CHOLECYSTECTOMY WITHOUT C.D.E. WITHOUT CC/MCC,8973,70862.63914,11765.382146,8936.4682938
National,,National,420,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH MCC,660,157940.09545,34161.906061,28870.157576
National,,National,421,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITH CC,548,86761.777372,17919.023723,13973.182482
National,,National,422,HEPATOBILIARY DIAGNOSTIC PROCEDURES WITHOUT CC/MCC,142,76581.514085,14425.84507,10462.084507
National,,National,423,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH MCC,1466,206848.05184,41322.216917,34414.231924
National,,National,424,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITH CC,615,115570.49431,21998.222764,17677.419512
National,,National,425,OTHER HEPATOBILIARY OR PANCREAS O.R. PROCEDURES WITHOUT CC/MCC,74,82834,15481.459459,12164.675676
National,,National,432,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH MCC,15372,90224.867812,18789.342311,15560.023679
National,,National,433,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITH CC,8820,49875.426417,10177.75771,8027.2507937
National,,National,434,CIRRHOSIS AND ALCOHOLIC HEPATITIS WITHOUT CC/MCC,309,32201.61165,6270.4983819,4999.9967638
National,,National,435,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH MCC,13026,88364.040227,17467.302626,13952.453094
National,,National,436,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITH CC,5423,56498.954638,10771.239904,8271.7361239
National,,National,437,MALIGNANCY OF HEPATOBILIARY SYSTEM OR PANCREAS WITHOUT CC/MCC,399,42926.250627,8146.5463659,5938.3283208
National,,National,438,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH MCC,9662,76115.850342,16037.112503,12889.158249
National,,National,439,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITH CC,15172,41669.839902,8434.6914711,6066.5704587
National,,National,440,DISORDERS OF PANCREAS EXCEPT MALIGNANCY WITHOUT CC/MCC,5968,31793.543231,6159.041555,3872.4405161
National,,National,441,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH MCC",16594,82415.297517,18646.989454,15163.331445
National,,National,442,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITH CC",10850,44346.105622,9556.3122581,7285.31447
National,,National,443,"DISORDERS OF LIVER EXCEPT MALIGNANCY, CIRRHOSIS OR ALCOHOLIC HEPATITIS WITHOUT CC/MCC",1328,34569.131777,6820.0564759,4788.7100904
National,,National,444,DISORDERS OF THE BILIARY TRACT WITH MCC,12209,80746.63617,15941.31444,13072.278975
National,,National,445,DISORDERS OF THE BILIARY TRACT WITH CC,16062,54483.341987,10371.421741,8180.2853318
National,,National,446,DISORDERS OF THE BILIARY TRACT WITHOUT CC/MCC,5147,43686.407033,7743.312415,5604.2648145
National,,National,453,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH MCC,4384,424326.59786,90641.491332,79934.005474
National,,National,454,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITH CC,22561,268253.70365,56538.206728,47756.093081
National,,National,455,COMBINED ANTERIOR AND POSTERIOR SPINAL FUSION WITHOUT CC/MCC,19095,193029.67012,41210.608903,34189.17502
National,,National,456,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",1541,404601.19403,85197.688514,75767.099286
National,,National,457,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",3968,267896.10459,58610.749748,50246.728075
National,,National,458,"SPINAL FUSION EXCEPT CERVICAL WITH SPINAL CURVATURE, MALIGNANCY, INFECTION OR EXTENSIVE",1336,185829.86751,42663.886976,35771.684132
National,,National,459,SPINAL FUSION EXCEPT CERVICAL WITH MCC,3436,277864.69441,59282.370489,51210.594005
National,,National,460,SPINAL FUSION EXCEPT CERVICAL WITHOUT MCC,30637,159823.27787,33557.22153,27656.471815
